corpus_long,meeting_date,rate_label,method_raw,pred_label,method,agreement,rolling_agreement_12
ECB press conferences,2018-07-26,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2018-09-13,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2018-10-25,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2018-12-13,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2019-04-10,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2019-06-06,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2019-07-25,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2019-09-12,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2019-10-24,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2019-12-12,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-01-23,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-03-12,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-04-30,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-06-04,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-07-16,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-10-29,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2020-12-10,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-01-21,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-03-11,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-04-22,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-06-10,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-07-08,NA,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-07-22,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-09-09,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-10-28,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2021-12-16,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2022-02-03,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2022-03-10,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2022-04-14,neutral,dict_label,dovish,Dictionary,0,0
ECB press conferences,2022-06-09,neutral,dict_label,neutral,Dictionary,1,0.08333333333333333
ECB press conferences,2022-07-21,hawkish,dict_label,hawkish,Dictionary,1,0.16666666666666666
ECB press conferences,2022-09-08,hawkish,dict_label,hawkish,Dictionary,1,0.25
ECB press conferences,2022-10-27,hawkish,dict_label,hawkish,Dictionary,1,0.3333333333333333
ECB press conferences,2022-12-15,hawkish,dict_label,hawkish,Dictionary,1,0.4166666666666667
ECB press conferences,2023-02-02,hawkish,dict_label,hawkish,Dictionary,1,0.5
ECB press conferences,2023-03-16,hawkish,dict_label,hawkish,Dictionary,1,0.5833333333333334
ECB press conferences,2023-05-04,hawkish,dict_label,hawkish,Dictionary,1,0.6666666666666666
ECB press conferences,2023-06-15,hawkish,dict_label,hawkish,Dictionary,1,0.75
ECB press conferences,2023-07-27,hawkish,dict_label,hawkish,Dictionary,1,0.8333333333333334
ECB press conferences,2023-09-14,hawkish,dict_label,hawkish,Dictionary,1,0.9166666666666666
ECB press conferences,2023-10-26,neutral,dict_label,hawkish,Dictionary,0,0.9166666666666666
ECB press conferences,2023-12-14,neutral,dict_label,hawkish,Dictionary,0,0.8333333333333334
ECB press conferences,2024-01-25,neutral,dict_label,hawkish,Dictionary,0,0.75
ECB press conferences,2024-03-07,neutral,dict_label,hawkish,Dictionary,0,0.6666666666666666
ECB press conferences,2024-04-11,neutral,dict_label,hawkish,Dictionary,0,0.5833333333333334
ECB press conferences,2024-06-06,dovish,dict_label,hawkish,Dictionary,0,0.5
ECB press conferences,2024-07-18,neutral,dict_label,hawkish,Dictionary,0,0.4166666666666667
ECB press conferences,2024-09-12,dovish,dict_label,hawkish,Dictionary,0,0.3333333333333333
ECB press conferences,2024-10-17,dovish,dict_label,hawkish,Dictionary,0,0.25
ECB press conferences,2024-12-12,dovish,dict_label,hawkish,Dictionary,0,0.16666666666666666
ECB press conferences,2025-01-30,dovish,dict_label,neutral,Dictionary,0,0.08333333333333333
ECB press conferences,2025-03-06,dovish,dict_label,hawkish,Dictionary,0,0
ECB press conferences,2025-04-17,dovish,dict_label,dovish,Dictionary,1,0.08333333333333333
ECB press conferences,2025-06-05,dovish,dict_label,dovish,Dictionary,1,0.16666666666666666
ECB press conferences,2025-07-24,neutral,dict_label,dovish,Dictionary,0,0.16666666666666666
ECB press conferences,2025-09-11,neutral,dict_label,hawkish,Dictionary,0,0.16666666666666666
ECB press conferences,2025-10-30,neutral,dict_label,dovish,Dictionary,0,0.16666666666666666
ECB press conferences,2025-12-18,neutral,dict_label,hawkish,Dictionary,0,0.16666666666666666
ECB press conferences,1999-01-07,neutral,rf_label_norm,hawkish,Random Forest,0,0
ECB press conferences,1999-02-04,neutral,rf_label_norm,neutral,Random Forest,1,0.5
ECB press conferences,1999-03-04,neutral,rf_label_norm,neutral,Random Forest,1,0.6666666666666666
ECB press conferences,1999-04-08,dovish,rf_label_norm,dovish,Random Forest,1,0.75
ECB press conferences,1999-05-06,neutral,rf_label_norm,neutral,Random Forest,1,0.8
ECB press conferences,1999-07-15,NA,rf_label_norm,NA,Random Forest,0,0.6666666666666666
ECB press conferences,1999-09-09,neutral,rf_label_norm,neutral,Random Forest,1,0.7142857142857143
ECB press conferences,1999-10-07,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,1999-11-04,hawkish,rf_label_norm,hawkish,Random Forest,1,0.7777777777777778
ECB press conferences,1999-12-02,neutral,rf_label_norm,hawkish,Random Forest,0,0.7
ECB press conferences,2000-02-03,hawkish,rf_label_norm,dovish,Random Forest,0,0.6363636363636364
ECB press conferences,2000-03-02,NA,rf_label_norm,NA,Random Forest,0,0.5833333333333334
ECB press conferences,2000-03-30,NA,rf_label_norm,NA,Random Forest,0,0.5833333333333334
ECB press conferences,2000-04-13,neutral,rf_label_norm,hawkish,Random Forest,0,0.5
ECB press conferences,2000-05-11,neutral,rf_label_norm,dovish,Random Forest,0,0.4166666666666667
ECB press conferences,2000-06-08,hawkish,rf_label_norm,dovish,Random Forest,0,0.3333333333333333
ECB press conferences,2000-07-06,neutral,rf_label_norm,hawkish,Random Forest,0,0.25
ECB press conferences,2000-09-14,NA,rf_label_norm,NA,Random Forest,0,0.25
ECB press conferences,2000-10-05,hawkish,rf_label_norm,hawkish,Random Forest,1,0.25
ECB press conferences,2000-10-19,NA,rf_label_norm,NA,Random Forest,0,0.16666666666666666
ECB press conferences,2000-11-02,NA,rf_label_norm,NA,Random Forest,0,0.08333333333333333
ECB press conferences,2000-12-14,neutral,rf_label_norm,dovish,Random Forest,0,0.08333333333333333
ECB press conferences,2001-02-01,neutral,rf_label_norm,neutral,Random Forest,1,0.16666666666666666
ECB press conferences,2001-03-01,NA,rf_label_norm,NA,Random Forest,0,0.16666666666666666
ECB press conferences,2001-05-10,dovish,rf_label_norm,neutral,Random Forest,0,0.16666666666666666
ECB press conferences,2001-06-07,neutral,rf_label_norm,neutral,Random Forest,1,0.25
ECB press conferences,2001-06-21,NA,rf_label_norm,NA,Random Forest,0,0.25
ECB press conferences,2001-07-05,neutral,rf_label_norm,neutral,Random Forest,1,0.3333333333333333
ECB press conferences,2001-08-30,dovish,rf_label_norm,dovish,Random Forest,1,0.4166666666666667
ECB press conferences,2001-10-11,NA,rf_label_norm,NA,Random Forest,0,0.4166666666666667
ECB press conferences,2001-11-08,dovish,rf_label_norm,hawkish,Random Forest,0,0.3333333333333333
ECB press conferences,2001-12-06,neutral,rf_label_norm,neutral,Random Forest,1,0.4166666666666667
ECB press conferences,2001-12-13,NA,rf_label_norm,NA,Random Forest,0,0.4166666666666667
ECB press conferences,2002-01-03,NA,rf_label_norm,NA,Random Forest,0,0.4166666666666667
ECB press conferences,2002-02-07,neutral,rf_label_norm,neutral,Random Forest,1,0.4166666666666667
ECB press conferences,2002-03-07,neutral,rf_label_norm,neutral,Random Forest,1,0.5
ECB press conferences,2002-04-04,neutral,rf_label_norm,neutral,Random Forest,1,0.5833333333333334
ECB press conferences,2002-05-02,neutral,rf_label_norm,neutral,Random Forest,1,0.5833333333333334
ECB press conferences,2002-06-06,neutral,rf_label_norm,neutral,Random Forest,1,0.6666666666666666
ECB press conferences,2002-07-04,neutral,rf_label_norm,neutral,Random Forest,1,0.6666666666666666
ECB press conferences,2002-09-12,neutral,rf_label_norm,dovish,Random Forest,0,0.5833333333333334
ECB press conferences,2002-10-10,neutral,rf_label_norm,neutral,Random Forest,1,0.6666666666666666
ECB press conferences,2002-11-07,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,2002-12-05,dovish,rf_label_norm,dovish,Random Forest,1,0.75
ECB press conferences,2003-01-09,NA,rf_label_norm,NA,Random Forest,0,0.75
ECB press conferences,2003-02-06,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2003-03-06,dovish,rf_label_norm,dovish,Random Forest,1,0.8333333333333334
ECB press conferences,2003-04-03,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2003-05-08,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2003-06-05,dovish,rf_label_norm,dovish,Random Forest,1,0.8333333333333334
ECB press conferences,2003-07-10,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2003-09-04,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2003-10-02,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2003-11-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2003-12-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2004-01-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2004-02-05,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2004-03-04,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2004-04-01,neutral,rf_label_norm,hawkish,Random Forest,0,0.9166666666666666
ECB press conferences,2004-05-06,neutral,rf_label_norm,hawkish,Random Forest,0,0.8333333333333334
ECB press conferences,2004-06-03,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2004-07-01,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2004-09-02,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2004-10-07,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2004-11-04,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2004-12-02,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2005-01-13,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2005-01-20,NA,rf_label_norm,NA,Random Forest,0,0.75
ECB press conferences,2005-02-03,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,2005-03-03,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,2005-04-07,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2005-06-02,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2005-07-07,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2005-09-01,neutral,rf_label_norm,hawkish,Random Forest,0,0.8333333333333334
ECB press conferences,2005-10-06,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2005-11-03,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2005-12-01,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2006-01-12,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2006-02-02,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2006-03-02,hawkish,rf_label_norm,dovish,Random Forest,0,0.8333333333333334
ECB press conferences,2006-04-06,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2006-05-04,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2006-06-08,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2006-07-06,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2006-08-03,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2006-08-31,NA,rf_label_norm,NA,Random Forest,0,0.8333333333333334
ECB press conferences,2006-10-05,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2006-11-02,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2006-12-07,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2007-01-11,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2007-02-08,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2007-03-08,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2007-04-12,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2007-05-10,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2007-07-05,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2007-08-02,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2007-09-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2007-10-04,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2007-11-08,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2007-12-06,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-01-10,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-02-07,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-03-06,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-04-10,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-05-08,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-06-05,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2008-07-03,hawkish,rf_label_norm,neutral,Random Forest,0,0.9166666666666666
ECB press conferences,2008-08-07,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2008-09-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2008-10-02,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2008-11-06,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2008-12-04,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2009-01-15,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2009-02-05,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2009-03-05,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2009-04-02,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2009-05-07,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2009-06-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2009-07-02,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2009-08-06,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2009-09-03,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2009-10-08,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2009-10-29,NA,rf_label_norm,NA,Random Forest,0,0.9166666666666666
ECB press conferences,2009-11-05,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2009-12-03,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-01-14,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-02-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-03-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-04-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-05-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-06-10,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2010-07-08,neutral,rf_label_norm,hawkish,Random Forest,0,0.8333333333333334
ECB press conferences,2010-08-05,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2010-09-02,neutral,rf_label_norm,dovish,Random Forest,0,0.75
ECB press conferences,2010-10-07,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2010-11-04,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2010-12-02,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2011-01-13,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2011-02-03,neutral,rf_label_norm,hawkish,Random Forest,0,0.75
ECB press conferences,2011-03-03,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,2011-04-07,hawkish,rf_label_norm,hawkish,Random Forest,1,0.75
ECB press conferences,2011-05-05,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,2011-06-09,neutral,rf_label_norm,neutral,Random Forest,1,0.75
ECB press conferences,2011-07-07,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2011-08-04,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2011-09-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2011-10-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2011-11-03,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2011-12-08,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2012-01-12,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2012-02-09,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2012-03-08,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2012-05-03,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2012-07-05,dovish,rf_label_norm,hawkish,Random Forest,0,0.9166666666666666
ECB press conferences,2012-08-02,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2012-09-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2012-10-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2012-11-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2012-12-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2013-01-10,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2013-02-07,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2013-03-07,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2013-04-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2013-05-02,dovish,rf_label_norm,dovish,Random Forest,1,0.9166666666666666
ECB press conferences,2013-06-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2013-07-04,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2013-08-01,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2013-09-05,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2013-11-07,dovish,rf_label_norm,neutral,Random Forest,0,0.9166666666666666
ECB press conferences,2013-12-05,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-01-09,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-02-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-03-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-04-03,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-05-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-06-05,dovish,rf_label_norm,neutral,Random Forest,0,0.8333333333333334
ECB press conferences,2014-07-03,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2014-08-07,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2014-09-04,dovish,rf_label_norm,dovish,Random Forest,1,0.8333333333333334
ECB press conferences,2014-10-02,neutral,rf_label_norm,neutral,Random Forest,1,0.8333333333333334
ECB press conferences,2014-11-06,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2014-12-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2015-01-22,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2015-03-05,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2015-07-16,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2015-09-03,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2015-10-22,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2015-12-03,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-01-21,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-03-10,dovish,rf_label_norm,dovish,Random Forest,1,1
ECB press conferences,2016-04-21,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-06-02,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-07-21,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-09-08,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-10-20,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2016-12-08,neutral,rf_label_norm,dovish,Random Forest,0,0.9166666666666666
ECB press conferences,2017-01-19,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-03-09,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-04-27,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-06-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-07-20,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-09-07,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-10-26,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2017-12-14,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2018-01-25,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2018-03-08,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2018-04-26,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2018-06-14,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2018-07-26,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2018-09-13,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2018-10-25,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2018-12-13,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2019-04-10,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2019-06-06,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2019-07-25,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2019-09-12,neutral,rf_label_norm,dovish,Random Forest,0,0.9166666666666666
ECB press conferences,2019-10-24,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2019-12-12,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-01-23,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-03-12,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-04-30,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-06-04,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-07-16,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-10-29,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2020-12-10,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2021-01-21,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2021-03-11,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2021-04-22,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2021-06-10,neutral,rf_label_norm,neutral,Random Forest,1,1
ECB press conferences,2021-07-08,NA,rf_label_norm,NA,Random Forest,0,0.9166666666666666
ECB press conferences,2021-07-22,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2021-09-09,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2021-10-28,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2021-12-16,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2022-02-03,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2022-03-10,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2022-04-14,neutral,rf_label_norm,neutral,Random Forest,1,0.9166666666666666
ECB press conferences,2022-06-09,neutral,rf_label_norm,hawkish,Random Forest,0,0.8333333333333334
ECB press conferences,2022-07-21,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2022-09-08,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2022-10-27,hawkish,rf_label_norm,hawkish,Random Forest,1,0.8333333333333334
ECB press conferences,2022-12-15,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2023-02-02,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2023-03-16,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2023-05-04,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2023-06-15,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2023-07-27,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
ECB press conferences,2023-09-14,hawkish,rf_label_norm,hawkish,Random Forest,1,0.9166666666666666
